Timestamp,Date,Time,deviceId,ioid2
4/11/2022 15:45,2022-04-11,15:45,59584,8950
4/11/2022 15:45,2022-04-11,15:45,59584,8950
4/11/2022 15:46,2022-04-11,15:46,59584,8950
4/11/2022 15:46,2022-04-11,15:46,59584,8950
4/11/2022 15:47,2022-04-11,15:47,59584,8950
4/11/2022 15:47,2022-04-11,15:47,59584,8950
4/11/2022 15:47,2022-04-11,15:47,59584,8950
4/11/2022 15:48,2022-04-11,15:48,59584,8950
4/11/2022 15:48,2022-04-11,15:48,59584,8950
4/11/2022 15:49,2022-04-11,15:49,59584,8950
4/11/2022 15:49,2022-04-11,15:49,59584,8950
4/11/2022 15:50,2022-04-11,15:50,59584,8950
4/11/2022 15:51,2022-04-11,15:51,59584,8950
4/11/2022 15:52,2022-04-11,15:52,59584,8950
4/11/2022 15:52,2022-04-11,15:52,59584,8925
4/11/2022 15:53,2022-04-11,15:53,59584,8925
4/11/2022 15:53,2022-04-11,15:53,59584,8925
4/11/2022 15:53,2022-04-11,15:53,59584,8950
4/11/2022 15:54,2022-04-11,15:54,59584,8925
4/11/2022 15:54,2022-04-11,15:54,59584,8950
4/11/2022 15:55,2022-04-11,15:55,59584,8950
4/11/2022 15:55,2022-04-11,15:55,59584,8925
4/11/2022 15:55,2022-04-11,15:55,59584,8925
4/11/2022 15:56,2022-04-11,15:56,59584,8925
4/11/2022 15:56,2022-04-11,15:56,59584,8925
4/11/2022 15:57,2022-04-11,15:57,59584,8950
4/11/2022 15:57,2022-04-11,15:57,59584,8925
4/11/2022 15:57,2022-04-11,15:57,59584,8925
4/11/2022 15:58,2022-04-11,15:58,59584,8925
4/11/2022 15:58,2022-04-11,15:58,59584,8925
4/11/2022 15:59,2022-04-11,15:59,59584,8925
4/11/2022 15:59,2022-04-11,15:59,59584,8925
4/11/2022 15:59,2022-04-11,15:59,59584,8950
4/11/2022 16:00,2022-04-11,16:00,59584,8925
4/11/2022 16:00,2022-04-11,16:00,59584,8925
4/11/2022 16:01,2022-04-11,16:01,59584,8950
4/11/2022 16:01,2022-04-11,16:01,59584,8925
4/11/2022 16:01,2022-04-11,16:01,59584,8925
4/11/2022 16:02,2022-04-11,16:02,59584,8925
4/11/2022 16:02,2022-04-11,16:02,59584,8925
4/11/2022 16:03,2022-04-11,16:03,59584,8950
4/11/2022 16:03,2022-04-11,16:03,59584,8925
4/11/2022 16:03,2022-04-11,16:03,59584,8925
4/11/2022 16:04,2022-04-11,16:04,59584,8925
4/11/2022 16:04,2022-04-11,16:04,59584,8950
4/11/2022 16:05,2022-04-11,16:05,59584,8925
4/11/2022 16:05,2022-04-11,16:05,59584,8925
4/11/2022 16:06,2022-04-11,16:06,59584,8925
4/11/2022 16:06,2022-04-11,16:06,59584,8925
4/11/2022 16:07,2022-04-11,16:07,59584,8925
4/11/2022 16:08,2022-04-11,16:08,59584,8925
4/11/2022 16:09,2022-04-11,16:09,59584,8925
4/11/2022 16:10,2022-04-11,16:10,59584,8925
4/11/2022 16:11,2022-04-11,16:11,59584,8925
4/11/2022 16:12,2022-04-11,16:12,59584,8925
4/11/2022 16:13,2022-04-11,16:13,59584,8925
4/11/2022 16:14,2022-04-11,16:14,59584,8925
4/11/2022 16:15,2022-04-11,16:15,59584,8925
4/11/2022 16:16,2022-04-11,16:16,59584,8925
4/11/2022 16:16,2022-04-11,16:16,59584,8925
4/11/2022 16:17,2022-04-11,16:17,59584,8925
4/11/2022 16:17,2022-04-11,16:17,59584,8925
4/11/2022 16:18,2022-04-11,16:18,59584,8925
4/11/2022 16:18,2022-04-11,16:18,59584,8925
4/11/2022 16:18,2022-04-11,16:18,59584,8925
4/11/2022 16:19,2022-04-11,16:19,59584,8925
4/11/2022 16:19,2022-04-11,16:19,59584,8925
4/11/2022 16:20,2022-04-11,16:20,59584,8925
4/11/2022 16:20,2022-04-11,16:20,59584,8925
4/11/2022 16:20,2022-04-11,16:20,59584,8925
4/11/2022 16:21,2022-04-11,16:21,59584,8925
4/11/2022 16:24,2022-04-11,16:24,59584,8925
4/11/2022 16:24,2022-04-11,16:24,59584,8925
4/11/2022 16:25,2022-04-11,16:25,59584,8925
4/11/2022 16:25,2022-04-11,16:25,59584,8925
4/11/2022 16:25,2022-04-11,16:25,59584,8925
4/11/2022 16:26,2022-04-11,16:26,59584,8925
4/11/2022 16:27,2022-04-11,16:27,59584,8950
4/11/2022 16:27,2022-04-11,16:27,59584,8950
4/11/2022 16:27,2022-04-11,16:27,59584,8925
4/11/2022 16:28,2022-04-11,16:28,59584,8950
4/11/2022 16:28,2022-04-11,16:28,59584,8925
4/11/2022 16:29,2022-04-11,16:29,59584,8925
4/11/2022 16:29,2022-04-11,16:29,59584,8950
4/11/2022 16:29,2022-04-11,16:29,59584,8950
4/11/2022 16:30,2022-04-11,16:30,59584,8950
4/11/2022 16:30,2022-04-11,16:30,59584,8950
4/11/2022 16:31,2022-04-11,16:31,59584,8950
4/11/2022 16:31,2022-04-11,16:31,59584,8925
4/11/2022 16:31,2022-04-11,16:31,59584,8925
4/11/2022 16:32,2022-04-11,16:32,59584,8925
4/11/2022 16:32,2022-04-11,16:32,59584,8950
4/11/2022 16:33,2022-04-11,16:33,59584,8925
4/11/2022 16:33,2022-04-11,16:33,59584,8950
4/11/2022 16:33,2022-04-11,16:33,59584,8950
4/11/2022 16:34,2022-04-11,16:34,59584,8950
4/11/2022 16:34,2022-04-11,16:34,59584,8950
4/11/2022 16:35,2022-04-11,16:35,59584,8925
4/11/2022 16:35,2022-04-11,16:35,59584,8925
4/11/2022 16:35,2022-04-11,16:35,59584,8950
4/11/2022 16:36,2022-04-11,16:36,59584,8950
4/11/2022 16:36,2022-04-11,16:36,59584,8950
4/11/2022 16:37,2022-04-11,16:37,59584,8950
4/11/2022 16:37,2022-04-11,16:37,59584,8950
4/11/2022 16:37,2022-04-11,16:37,59584,8950
4/11/2022 16:38,2022-04-11,16:38,59584,8950
4/11/2022 16:38,2022-04-11,16:38,59584,8950
4/11/2022 16:39,2022-04-11,16:39,59584,8950
4/11/2022 16:40,2022-04-11,16:40,59584,8950
4/11/2022 16:41,2022-04-11,16:41,59584,8950
4/11/2022 16:42,2022-04-11,16:42,59584,8950
4/11/2022 16:43,2022-04-11,16:43,59584,8950
4/11/2022 16:43,2022-04-11,16:43,59584,8950
4/11/2022 16:43,2022-04-11,16:43,59584,8950
4/11/2022 16:44,2022-04-11,16:44,59584,8950
4/11/2022 16:44,2022-04-11,16:44,59584,8950
4/11/2022 16:45,2022-04-11,16:45,59584,8950
4/11/2022 16:45,2022-04-11,16:45,59584,8950
4/11/2022 16:46,2022-04-11,16:46,59584,8950
4/11/2022 16:46,2022-04-11,16:46,59584,8950
4/11/2022 16:47,2022-04-11,16:47,59584,8950
4/11/2022 16:47,2022-04-11,16:47,59584,8950
4/11/2022 16:49,2022-04-11,16:49,59584,8950
4/11/2022 16:51,2022-04-11,16:51,59584,8950
4/11/2022 16:52,2022-04-11,16:52,59584,8950
4/11/2022 16:52,2022-04-11,16:52,59584,8950
4/11/2022 16:54,2022-04-11,16:54,59584,8950
4/11/2022 16:56,2022-04-11,16:56,59584,8950
4/11/2022 16:56,2022-04-11,16:56,59584,8950
4/11/2022 16:57,2022-04-11,16:57,59584,8950
4/11/2022 16:58,2022-04-11,16:58,59584,8950
4/11/2022 16:58,2022-04-11,16:58,59584,8950
4/11/2022 16:59,2022-04-11,16:59,59584,8950
4/11/2022 17:00,2022-04-11,17:00,59584,8950
4/11/2022 17:02,2022-04-11,17:02,59584,8950
4/11/2022 17:09,2022-04-11,17:09,59584,8950
4/11/2022 17:12,2022-04-11,17:12,59584,8950
4/11/2022 17:12,2022-04-11,17:12,59584,8950
4/11/2022 17:13,2022-04-11,17:13,59584,8950
4/11/2022 17:13,2022-04-11,17:13,59584,8950
4/11/2022 17:14,2022-04-11,17:14,59584,8950
4/11/2022 17:14,2022-04-11,17:14,59584,8950
4/11/2022 17:14,2022-04-11,17:14,59584,8950
4/11/2022 17:15,2022-04-11,17:15,59584,8950
4/11/2022 17:15,2022-04-11,17:15,59584,8950
4/11/2022 17:16,2022-04-11,17:16,59584,8950
4/11/2022 17:16,2022-04-11,17:16,59584,8950
4/11/2022 17:16,2022-04-11,17:16,59584,8950
4/11/2022 17:17,2022-04-11,17:17,59584,8950
4/11/2022 17:18,2022-04-11,17:18,59584,8950
4/11/2022 17:18,2022-04-11,17:18,59584,8950
4/11/2022 17:19,2022-04-11,17:19,59584,8950
4/11/2022 17:20,2022-04-11,17:20,59584,8950
4/11/2022 17:20,2022-04-11,17:20,59584,8950
4/11/2022 17:21,2022-04-11,17:21,59584,8950
4/11/2022 17:21,2022-04-11,17:21,59584,8950
4/11/2022 17:21,2022-04-11,17:21,59584,8950
4/11/2022 17:22,2022-04-11,17:22,59584,8950
4/11/2022 17:22,2022-04-11,17:22,59584,8950
4/11/2022 17:22,2022-04-11,17:22,59584,8950
4/11/2022 17:23,2022-04-11,17:23,59584,8950
4/11/2022 17:23,2022-04-11,17:23,59584,8950
4/11/2022 17:24,2022-04-11,17:24,59584,8950
4/11/2022 17:25,2022-04-11,17:25,59584,8950
4/11/2022 17:26,2022-04-11,17:26,59584,8950
4/11/2022 17:26,2022-04-11,17:26,59584,8975
4/11/2022 17:27,2022-04-11,17:27,59584,8975
4/11/2022 17:28,2022-04-11,17:28,59584,8975
4/11/2022 17:29,2022-04-11,17:29,59584,8975
4/11/2022 17:29,2022-04-11,17:29,59584,8975
4/11/2022 17:30,2022-04-11,17:30,59584,8975
4/11/2022 17:31,2022-04-11,17:31,59584,8975
4/11/2022 17:31,2022-04-11,17:31,59584,8975
4/11/2022 17:32,2022-04-11,17:32,59584,8975
4/11/2022 17:33,2022-04-11,17:33,59584,8975
4/11/2022 17:33,2022-04-11,17:33,59584,8975
4/11/2022 17:33,2022-04-11,17:33,59584,8975
4/11/2022 17:34,2022-04-11,17:34,59584,8975
4/11/2022 17:34,2022-04-11,17:34,59584,8975
4/11/2022 17:35,2022-04-11,17:35,59584,8975
4/11/2022 17:35,2022-04-11,17:35,59584,8975
4/11/2022 17:35,2022-04-11,17:35,59584,8975
4/11/2022 17:36,2022-04-11,17:36,59584,8975
4/11/2022 17:36,2022-04-11,17:36,59584,8975
4/11/2022 17:37,2022-04-11,17:37,59584,8975
4/11/2022 17:37,2022-04-11,17:37,59584,8975
4/11/2022 17:37,2022-04-11,17:37,59584,8975
4/11/2022 17:38,2022-04-11,17:38,59584,8975
4/11/2022 17:38,2022-04-11,17:38,59584,8975
4/11/2022 17:39,2022-04-11,17:39,59584,9000
4/11/2022 17:39,2022-04-11,17:39,59584,9000
4/11/2022 17:40,2022-04-11,17:40,59584,9000
4/11/2022 17:40,2022-04-11,17:40,59584,9000
4/11/2022 17:41,2022-04-11,17:41,59584,9000
4/11/2022 17:41,2022-04-11,17:41,59584,8975
4/11/2022 17:42,2022-04-11,17:42,59584,9000
4/11/2022 17:43,2022-04-11,17:43,59584,9000
4/11/2022 17:43,2022-04-11,17:43,59584,9000
4/11/2022 17:44,2022-04-11,17:44,59584,9000
4/11/2022 17:45,2022-04-11,17:45,59584,9000
4/11/2022 17:45,2022-04-11,17:45,59584,9000
4/11/2022 17:46,2022-04-11,17:46,59584,9000
4/11/2022 17:46,2022-04-11,17:46,59584,9000
4/11/2022 17:46,2022-04-11,17:46,59584,9000
4/11/2022 17:47,2022-04-11,17:47,59584,9000
4/11/2022 17:47,2022-04-11,17:47,59584,9000
4/11/2022 17:48,2022-04-11,17:48,59584,9000
4/11/2022 17:48,2022-04-11,17:48,59584,9000
4/11/2022 17:48,2022-04-11,17:48,59584,9000
4/11/2022 17:49,2022-04-11,17:49,59584,9000
4/11/2022 17:49,2022-04-11,17:49,59584,9000
4/11/2022 17:50,2022-04-11,17:50,59584,9000
4/11/2022 17:50,2022-04-11,17:50,59584,9000
4/11/2022 17:50,2022-04-11,17:50,59584,9000
4/11/2022 17:51,2022-04-11,17:51,59584,9000
4/11/2022 17:51,2022-04-11,17:51,59584,9000
4/11/2022 17:52,2022-04-11,17:52,59584,9000
4/11/2022 17:52,2022-04-11,17:52,59584,9000
4/11/2022 17:53,2022-04-11,17:53,59584,9000
4/11/2022 17:53,2022-04-11,17:53,59584,9000
4/11/2022 17:57,2022-04-11,17:57,59584,9000
4/11/2022 17:57,2022-04-11,17:57,59584,9000
4/11/2022 17:59,2022-04-11,17:59,59584,9000
4/11/2022 17:59,2022-04-11,17:59,59584,9000
4/11/2022 18:00,2022-04-11,18:00,59584,9000
4/11/2022 18:00,2022-04-11,18:00,59584,9000
4/11/2022 18:01,2022-04-11,18:01,59584,9000
4/11/2022 18:01,2022-04-11,18:01,59584,9000
4/11/2022 18:02,2022-04-11,18:02,59584,9000
4/11/2022 18:02,2022-04-11,18:02,59584,9000
4/11/2022 18:03,2022-04-11,18:03,59584,9000
4/11/2022 18:03,2022-04-11,18:03,59584,9025
4/11/2022 18:05,2022-04-11,18:05,59584,9025
4/11/2022 18:05,2022-04-11,18:05,59584,9000
4/11/2022 18:05,2022-04-11,18:05,59584,9000
4/11/2022 18:06,2022-04-11,18:06,59584,9000
4/11/2022 18:06,2022-04-11,18:06,59584,9025
4/11/2022 18:07,2022-04-11,18:07,59584,9025
4/11/2022 18:07,2022-04-11,18:07,59584,9025
4/11/2022 18:08,2022-04-11,18:08,59584,9025
4/11/2022 18:08,2022-04-11,18:08,59584,9025
4/11/2022 18:09,2022-04-11,18:09,59584,9025
4/11/2022 18:14,2022-04-11,18:14,59584,9025
4/11/2022 18:16,2022-04-11,18:16,59584,9025
4/11/2022 18:17,2022-04-11,18:17,59584,9025
4/11/2022 18:17,2022-04-11,18:17,59584,9025
4/11/2022 18:17,2022-04-11,18:17,59584,9025
4/11/2022 18:18,2022-04-11,18:18,59584,9025
4/11/2022 18:18,2022-04-11,18:18,59584,9025
4/11/2022 18:19,2022-04-11,18:19,59584,9025
4/11/2022 18:19,2022-04-11,18:19,59584,9025
4/11/2022 18:19,2022-04-11,18:19,59584,9025
4/11/2022 18:20,2022-04-11,18:20,59584,9025
4/11/2022 18:21,2022-04-11,18:21,59584,9025
4/11/2022 18:21,2022-04-11,18:21,59584,9025
4/11/2022 18:21,2022-04-11,18:21,59584,9025
4/11/2022 18:22,2022-04-11,18:22,59584,9025
4/11/2022 18:22,2022-04-11,18:22,59584,9025
4/11/2022 18:23,2022-04-11,18:23,59584,9025
4/11/2022 18:23,2022-04-11,18:23,59584,9025
4/11/2022 18:24,2022-04-11,18:24,59584,9025
4/11/2022 18:24,2022-04-11,18:24,59584,9025
4/11/2022 18:25,2022-04-11,18:25,59584,9025
4/11/2022 18:25,2022-04-11,18:25,59584,9025
4/11/2022 18:25,2022-04-11,18:25,59584,9025
4/11/2022 18:26,2022-04-11,18:26,59584,9025
4/11/2022 18:26,2022-04-11,18:26,59584,9025
4/11/2022 18:27,2022-04-11,18:27,59584,9025
4/11/2022 18:27,2022-04-11,18:27,59584,9025
4/11/2022 18:27,2022-04-11,18:27,59584,9025
4/11/2022 18:28,2022-04-11,18:28,59584,9025
4/11/2022 18:28,2022-04-11,18:28,59584,9025
4/11/2022 18:29,2022-04-11,18:29,59584,9050
4/11/2022 18:29,2022-04-11,18:29,59584,9050
4/11/2022 18:30,2022-04-11,18:30,59584,9050
4/11/2022 18:30,2022-04-11,18:30,59584,9050
4/11/2022 18:30,2022-04-11,18:30,59584,9050
4/11/2022 18:31,2022-04-11,18:31,59584,9050
4/11/2022 18:31,2022-04-11,18:31,59584,9050
4/11/2022 18:32,2022-04-11,18:32,59584,9050
4/11/2022 18:32,2022-04-11,18:32,59584,9050
4/11/2022 18:32,2022-04-11,18:32,59584,9050
4/11/2022 18:33,2022-04-11,18:33,59584,9050
4/11/2022 18:33,2022-04-11,18:33,59584,9050
4/11/2022 18:34,2022-04-11,18:34,59584,9050
4/11/2022 18:34,2022-04-11,18:34,59584,9050
4/11/2022 18:34,2022-04-11,18:34,59584,9050
4/11/2022 18:35,2022-04-11,18:35,59584,9050
4/11/2022 18:35,2022-04-11,18:35,59584,9050
4/11/2022 18:36,2022-04-11,18:36,59584,9050
4/11/2022 18:36,2022-04-11,18:36,59584,9050
4/11/2022 18:36,2022-04-11,18:36,59584,9050
4/11/2022 18:37,2022-04-11,18:37,59584,9050
4/11/2022 18:38,2022-04-11,18:38,59584,9050
4/11/2022 18:38,2022-04-11,18:38,59584,9050
4/11/2022 18:39,2022-04-11,18:39,59584,9050
4/11/2022 18:39,2022-04-11,18:39,59584,9050
4/11/2022 18:39,2022-04-11,18:39,59584,9050
4/11/2022 18:40,2022-04-11,18:40,59584,9050
4/11/2022 18:40,2022-04-11,18:40,59584,9050
4/11/2022 18:41,2022-04-11,18:41,59584,9050
4/11/2022 18:41,2022-04-11,18:41,59584,9075
4/11/2022 18:41,2022-04-11,18:41,59584,9050
4/11/2022 18:42,2022-04-11,18:42,59584,9075
4/11/2022 18:42,2022-04-11,18:42,59584,9050
4/11/2022 18:42,2022-04-11,18:42,59584,9050
4/11/2022 18:43,2022-04-11,18:43,59584,9075
4/11/2022 18:43,2022-04-11,18:43,59584,9075
4/11/2022 18:44,2022-04-11,18:44,59584,9075
4/11/2022 18:44,2022-04-11,18:44,59584,9075
4/11/2022 18:45,2022-04-11,18:45,59584,9075
4/11/2022 18:46,2022-04-11,18:46,59584,9075
4/11/2022 18:46,2022-04-11,18:46,59584,9075
4/11/2022 18:47,2022-04-11,18:47,59584,9075
4/11/2022 18:47,2022-04-11,18:47,59584,9075
4/11/2022 18:48,2022-04-11,18:48,59584,9075
4/11/2022 18:48,2022-04-11,18:48,59584,9075
4/11/2022 18:48,2022-04-11,18:48,59584,9075
4/11/2022 18:49,2022-04-11,18:49,59584,9075
4/11/2022 18:49,2022-04-11,18:49,59584,9075
4/11/2022 18:50,2022-04-11,18:50,59584,9075
4/11/2022 18:50,2022-04-11,18:50,59584,9075
4/11/2022 18:51,2022-04-11,18:51,59584,9075
4/11/2022 18:51,2022-04-11,18:51,59584,9075
4/11/2022 18:51,2022-04-11,18:51,59584,9075
4/11/2022 18:52,2022-04-11,18:52,59584,9075
4/11/2022 18:52,2022-04-11,18:52,59584,9075
4/11/2022 18:53,2022-04-11,18:53,59584,9075
4/11/2022 18:53,2022-04-11,18:53,59584,9075
4/11/2022 18:53,2022-04-11,18:53,59584,9075
4/11/2022 18:54,2022-04-11,18:54,59584,9075
4/11/2022 18:54,2022-04-11,18:54,59584,9075
4/11/2022 18:55,2022-04-11,18:55,59584,9075
4/11/2022 18:55,2022-04-11,18:55,59584,9075
4/11/2022 18:56,2022-04-11,18:56,59584,9075
4/11/2022 18:56,2022-04-11,18:56,59584,9075
4/11/2022 18:56,2022-04-11,18:56,59584,9075
4/11/2022 18:57,2022-04-11,18:57,59584,9075
4/11/2022 18:57,2022-04-11,18:57,59584,9075
4/11/2022 18:58,2022-04-11,18:58,59584,9075
4/11/2022 18:58,2022-04-11,18:58,59584,9075
4/11/2022 18:59,2022-04-11,18:59,59584,9075
4/11/2022 18:59,2022-04-11,18:59,59584,9075
4/11/2022 18:59,2022-04-11,18:59,59584,9075
4/11/2022 19:00,2022-04-11,19:00,59584,9075
4/11/2022 19:00,2022-04-11,19:00,59584,9075
4/11/2022 19:01,2022-04-11,19:01,59584,9075
4/11/2022 19:01,2022-04-11,19:01,59584,9075
4/11/2022 19:01,2022-04-11,19:01,59584,9075
4/11/2022 19:02,2022-04-11,19:02,59584,9075
4/11/2022 19:02,2022-04-11,19:02,59584,9075
4/11/2022 19:03,2022-04-11,19:03,59584,9075
4/11/2022 19:04,2022-04-11,19:04,59584,9075
4/11/2022 19:05,2022-04-11,19:05,59584,9075
4/11/2022 19:06,2022-04-11,19:06,59584,9075
4/11/2022 19:06,2022-04-11,19:06,59584,9100
4/11/2022 19:07,2022-04-11,19:07,59584,9100
4/11/2022 19:07,2022-04-11,19:07,59584,9100
4/11/2022 19:07,2022-04-11,19:07,59584,9100
4/11/2022 19:08,2022-04-11,19:08,59584,9100
4/11/2022 19:08,2022-04-11,19:08,59584,9100
4/11/2022 19:09,2022-04-11,19:09,59584,9100
4/11/2022 19:09,2022-04-11,19:09,59584,9100
4/11/2022 19:09,2022-04-11,19:09,59584,9100
4/11/2022 19:10,2022-04-11,19:10,59584,9100
4/11/2022 19:10,2022-04-11,19:10,59584,9100
4/11/2022 19:11,2022-04-11,19:11,59584,9100
4/11/2022 19:11,2022-04-11,19:11,59584,9100
4/11/2022 19:11,2022-04-11,19:11,59584,9100
4/11/2022 19:12,2022-04-11,19:12,59584,9100
4/11/2022 19:12,2022-04-11,19:12,59584,9100
4/11/2022 19:13,2022-04-11,19:13,59584,9100
4/11/2022 19:13,2022-04-11,19:13,59584,9100
4/11/2022 19:13,2022-04-11,19:13,59584,9100
4/11/2022 19:14,2022-04-11,19:14,59584,9100
4/11/2022 19:15,2022-04-11,19:15,59584,9100
4/11/2022 19:15,2022-04-11,19:15,59584,9100
4/11/2022 19:18,2022-04-11,19:18,59584,9100
4/11/2022 19:19,2022-04-11,19:19,59584,9100
4/11/2022 19:19,2022-04-11,19:19,59584,9100
4/11/2022 19:19,2022-04-11,19:19,59584,9100
4/11/2022 19:20,2022-04-11,19:20,59584,9100
4/11/2022 19:20,2022-04-11,19:20,59584,9125
4/11/2022 19:22,2022-04-11,19:22,59584,9100
4/11/2022 19:22,2022-04-11,19:22,59584,9100
4/11/2022 19:22,2022-04-11,19:22,59584,9100
4/11/2022 19:23,2022-04-11,19:23,59584,9100
4/11/2022 19:23,2022-04-11,19:23,59584,9100
4/11/2022 19:24,2022-04-11,19:24,59584,9100
4/11/2022 19:24,2022-04-11,19:24,59584,9125
4/11/2022 19:25,2022-04-11,19:25,59584,9125
4/11/2022 19:25,2022-04-11,19:25,59584,9125
4/11/2022 19:26,2022-04-11,19:26,59584,9125
4/11/2022 19:26,2022-04-11,19:26,59584,9125
4/11/2022 19:26,2022-04-11,19:26,59584,9125
4/11/2022 19:27,2022-04-11,19:27,59584,9125
4/11/2022 19:27,2022-04-11,19:27,59584,9125
4/11/2022 19:28,2022-04-11,19:28,59584,9125
4/11/2022 19:28,2022-04-11,19:28,59584,9125
4/11/2022 19:28,2022-04-11,19:28,59584,9125
4/11/2022 19:29,2022-04-11,19:29,59584,9125
4/11/2022 19:29,2022-04-11,19:29,59584,9125
4/11/2022 19:30,2022-04-11,19:30,59584,9125
4/11/2022 19:30,2022-04-11,19:30,59584,9125
4/11/2022 19:30,2022-04-11,19:30,59584,9125
4/11/2022 19:31,2022-04-11,19:31,59584,9125
4/11/2022 19:31,2022-04-11,19:31,59584,9125
4/11/2022 19:32,2022-04-11,19:32,59584,9125
4/11/2022 19:32,2022-04-11,19:32,59584,9125
4/11/2022 19:32,2022-04-11,19:32,59584,9125
4/11/2022 19:33,2022-04-11,19:33,59584,9125
4/11/2022 19:34,2022-04-11,19:34,59584,9125
4/11/2022 19:35,2022-04-11,19:35,59584,9125
4/11/2022 19:35,2022-04-11,19:35,59584,9125
4/11/2022 19:36,2022-04-11,19:36,59584,9125
4/11/2022 19:36,2022-04-11,19:36,59584,9125
4/11/2022 19:36,2022-04-11,19:36,59584,9125
4/11/2022 19:37,2022-04-11,19:37,59584,9125
4/11/2022 19:37,2022-04-11,19:37,59584,9125
4/11/2022 19:38,2022-04-11,19:38,59584,9150
4/11/2022 19:38,2022-04-11,19:38,59584,9150
4/11/2022 19:38,2022-04-11,19:38,59584,9150
4/11/2022 19:39,2022-04-11,19:39,59584,9150
4/11/2022 19:39,2022-04-11,19:39,59584,9150
4/11/2022 19:40,2022-04-11,19:40,59584,9150
4/11/2022 19:40,2022-04-11,19:40,59584,9150
4/11/2022 19:41,2022-04-11,19:41,59584,9150
4/11/2022 19:41,2022-04-11,19:41,59584,9150
4/11/2022 19:42,2022-04-11,19:42,59584,9150
4/11/2022 19:42,2022-04-11,19:42,59584,9150
4/11/2022 19:43,2022-04-11,19:43,59584,9150
4/11/2022 19:43,2022-04-11,19:43,59584,9150
4/11/2022 19:43,2022-04-11,19:43,59584,9150
4/11/2022 19:44,2022-04-11,19:44,59584,9150
4/11/2022 19:44,2022-04-11,19:44,59584,9150
4/11/2022 19:45,2022-04-11,19:45,59584,9150
4/11/2022 19:45,2022-04-11,19:45,59584,9150
4/11/2022 19:46,2022-04-11,19:46,59584,9150
4/11/2022 19:46,2022-04-11,19:46,59584,9150
4/11/2022 19:46,2022-04-11,19:46,59584,9150
4/11/2022 19:47,2022-04-11,19:47,59584,9150
4/11/2022 19:47,2022-04-11,19:47,59584,9150
4/11/2022 19:48,2022-04-11,19:48,59584,9150
4/11/2022 19:48,2022-04-11,19:48,59584,9150
4/11/2022 19:48,2022-04-11,19:48,59584,9150
4/11/2022 19:49,2022-04-11,19:49,59584,9150
4/11/2022 19:49,2022-04-11,19:49,59584,9150
4/11/2022 19:50,2022-04-11,19:50,59584,9175
